0,1,2,3
0.02226234797438531,0.9777376520256147,0.0001163482666015625,0.9998836517333984
0.10262717792850051,0.8973728220714995,0.03328597545623779,0.9667140245437622
0.45996278711508753,0.5400372128849125,0.4217616319656372,0.5782383680343628
0.9841325402830875,0.015867459716912516,0.9994421601295471,0.0005578181589953601
0.9899616360408683,0.010038363959131666,0.9998863935470581,0.00011361791985109448
0.9592540806430133,0.0407459193569867,0.997761070728302,0.002238956280052662
0.02305172472779793,0.9769482752722021,0.001047968864440918,0.9989520311355591
0.2280347065459234,0.7719652934540766,0.0018843412399291992,0.9981156587600708
0.156365653187458,0.843634346812542,0.04551541805267334,0.9544845819473267
0.2679771559744587,0.7320228440255413,0.19345039129257202,0.806549608707428
0.9142076640056371,0.08579233599436288,0.971673846244812,0.028326161205768585
0.014633372601473682,0.9853666273985263,0.00045543909072875977,0.9995445609092712
0.023095211009381167,0.9769047889906188,0.0009244680404663086,0.9990755319595337
0.049906276513708714,0.9500937234862913,0.003174901008605957,0.996825098991394
0.4131065326176403,0.5868934673823597,0.3907938599586487,0.6092061400413513
0.9849612581699596,0.015038741830040336,0.9998742341995239,0.00012573864660225809
0.954198826038302,0.045801173961698076,0.9987058043479919,0.0012941905297338963
0.9820163674563974,0.01798363254360259,0.9994394779205322,0.0005605023470707238
0.09119353766801541,0.9088064623319846,0.0039328932762146,0.9960671067237854
0.018107735441339257,0.9818922645586607,0.0004667043685913086,0.9995332956314087
0.8150107411313464,0.18498925886865356,0.9658172130584717,0.034182772040367126
0.349758151127164,0.650241848872836,0.14652973413467407,0.8534702658653259
0.022664134353791887,0.9773358656462081,0.0005871057510375977,0.9994128942489624
0.9797986689415871,0.020201331058412934,0.9994736909866333,0.0005263155326247215
0.9844776224949485,0.015522377505051524,0.9998695850372314,0.00013039961049798876
0.026219759175793556,0.9737802408242064,0.0013582110404968262,0.9986417889595032
0.014563321540971397,0.9854366784590286,0.00041359663009643555,0.9995864033699036
0.11284276478914068,0.8871572352108593,0.046352922916412354,0.9536470770835876
0.1841222564004662,0.8158777435995338,0.045945823192596436,0.9540541768074036
0.9891995313654971,0.01080046863450295,0.9999647736549377,3.519940946716815e-05
0.9334637841914935,0.0665362158085066,0.9972547888755798,0.0027452073991298676
0.9810882496069805,0.01891175039301956,0.9993166327476501,0.0006833733641542494
0.018882264898710255,0.9811177351012897,0.0005268454551696777,0.9994731545448303
0.9897533604122014,0.010246639587798622,0.9999257922172546,7.421786722261459e-05
0.057256494824875936,0.9427435051751241,0.00554966926574707,0.9944503307342529
0.2856101157125649,0.7143898842874351,0.4119420647621155,0.5880579352378845
0.01841352827052012,0.9815864717294799,5.829334259033203e-05,0.9999417066574097
0.2584880311836254,0.7415119688163746,0.3942766785621643,0.6057233214378357
0.9227752686253845,0.07722473137461552,0.9956164956092834,0.004383524879813194
0.22110490554093865,0.7788950944590614,0.0778455138206482,0.9221544861793518
0.2347940703633925,0.7652059296366075,0.2646305561065674,0.7353694438934326
0.16656835935250625,0.8334316406474938,0.0032053589820861816,0.9967946410179138
0.26646048187692906,0.7335395181230709,0.24212723970413208,0.7578727602958679
0.09278941343225011,0.9072105865677499,0.035906076431274414,0.9640939235687256
0.9121032921950201,0.08789670780497993,0.9650285243988037,0.0349714569747448
0.153215194360944,0.846784805639056,0.06391936540603638,0.9360806345939636
0.3757172025239299,0.6242827974760701,0.5449597835540771,0.45504021644592285
0.016098147546679376,0.9839018524533206,0.0006456971168518066,0.9993543028831482
0.9363644449905799,0.06363555500942013,0.9996935725212097,0.00030645716469734907
0.9842297183334697,0.015770281666530238,0.9999396800994873,6.03202024649363e-05
0.28506445475423625,0.7149355452457637,0.18476122617721558,0.8152387738227844
0.016941992031746955,0.983058007968253,0.0005112886428833008,0.9994887113571167
0.9750779990397538,0.024922000960246226,0.9994089007377625,0.0005910734180361032
0.9752754691164754,0.02472453088352458,0.9987697601318359,0.0012302346294745803
0.024747281123919662,0.9752527188760803,0.00040799379348754883,0.9995920062065125
0.7143128882500054,0.28568711174999456,0.47052836418151855,0.5294716358184814
0.9888164380273669,0.011183561972633137,0.9999659061431885,3.407664189580828e-05
0.143627629770674,0.856372370229326,0.033873021602630615,0.9661269783973694
0.028537223830641723,0.9714627761693583,0.0005791187286376953,0.9994208812713623
0.9906060022759803,0.009393997724019701,0.9999244213104248,7.557310163974762e-05
0.5533292084745101,0.44667079152548994,0.5636100769042969,0.4363899528980255
0.21328810166030576,0.7867118983396942,0.13494813442230225,0.8650518655776978
0.9843942555568854,0.015605744443114534,0.9996113181114197,0.0003886797640006989
0.058841527155861884,0.9411584728441381,0.0010874271392822266,0.9989125728607178
0.18294244986902497,0.817057550130975,0.18052023649215698,0.819479763507843
0.989430691508815,0.010569308491184945,0.9998348951339722,0.00016511959256604314
0.9845697387886737,0.015430261211326263,0.9998655915260315,0.00013443437637761235
0.9813601464080415,0.018639853591958484,0.9991925358772278,0.0008074354846030474
0.9545555141736788,0.04544448582632118,0.9964950680732727,0.0035049356520175934
0.5579140447535054,0.4420859552464946,0.5641785264015198,0.4358214735984802
0.14620429644869282,0.8537957035513072,0.041778624057769775,0.9582213759422302
0.7244475822301559,0.2755524177698441,0.7800126671791077,0.21998733282089233
0.2826316051294999,0.7173683948705001,0.22306698560714722,0.7769330143928528
0.5094439943899521,0.49055600561004786,0.4941471219062805,0.5058528780937195
0.24814683776932833,0.7518531622306717,0.18653005361557007,0.8134699463844299
0.019163244482356623,0.9808367555176434,0.0005692839622497559,0.9994307160377502
0.9816953122661555,0.018304687733844523,0.9991705417633057,0.0008294860599562526
0.16399841308976526,0.8360015869102347,0.15646612644195557,0.8435338735580444
0.15433705532389852,0.8456629446761015,0.0808371901512146,0.9191628098487854
0.9679682648752902,0.03203173512470983,0.9985594749450684,0.0014405518304556608
0.9888373600594834,0.011162639940516547,0.9999300837516785,6.99094234732911e-05
0.014090649715285841,0.9859093502847142,0.0005351901054382324,0.9994648098945618
0.023239484167911106,0.9767605158320889,0.0006040334701538086,0.9993959665298462
0.988979365349359,0.011020634650640904,0.9999329447746277,6.706870044581592e-05
0.9546477924354686,0.045352207564531455,0.9991605877876282,0.000839408312458545
0.4759536745908062,0.5240463254091938,0.36012524366378784,0.6398747563362122
0.05428542078210108,0.9457145792178989,0.0044991374015808105,0.9955008625984192
0.9778661983557818,0.02213380164421819,0.9994176626205444,0.0005823139217682183
0.228798009092396,0.771201990907604,0.2521072030067444,0.7478927969932556
0.9539214665623361,0.046078533437663896,0.9990118741989136,0.000988136394880712
0.021678101069607214,0.9783218989303928,0.0008957982063293457,0.9991042017936707
0.8694191041457553,0.13058089585424465,0.9578473567962646,0.04215266555547714
0.25581176022700514,0.7441882397729949,0.23038899898529053,0.7696110010147095
0.1748374393702068,0.8251625606297932,0.16065657138824463,0.8393434286117554
0.9301941628553749,0.06980583714462507,0.9985389709472656,0.001461004139855504
0.31788549604521676,0.6821145039547832,0.24772804975509644,0.7522719502449036
0.9781515571993675,0.021848442800632445,0.9999176859855652,8.230488310800865e-05
0.0316148971300535,0.9683851028699465,0.00042885541915893555,0.9995711445808411
0.01977429216169413,0.9802257078383059,0.001594841480255127,0.9984051585197449
0.19614287461070778,0.8038571253892922,0.16027367115020752,0.8397263288497925
0.5167720410215586,0.48322795897844134,0.5949621200561523,0.40503787994384766
0.03325373585028024,0.9667462641497198,0.0007144808769226074,0.9992855191230774
0.969341861236286,0.03065813876371406,0.998371422290802,0.0016285984311252832
0.980390357278219,0.019609642721781055,0.9993804693222046,0.000619522063061595
0.038403380384995134,0.9615966196150049,0.003585994243621826,0.9964140057563782
0.33682366843376654,0.6631763315662335,0.5965256690979004,0.4034743309020996
0.030426747176393043,0.969573252823607,0.0015330910682678223,0.9984669089317322
0.3114931784575977,0.6885068215424023,0.4443103075027466,0.5556896924972534
0.09078291743726319,0.9092170825627368,0.0448915958404541,0.9551084041595459
0.96714892849902,0.032851071500980024,0.9993175268173218,0.0006824456504546106
0.33815268020460965,0.6618473197953904,0.5766527056694031,0.4233472943305969
0.8644416010380287,0.13555839896197133,0.936651349067688,0.0633486732840538
0.19176350900734274,0.8082364909926573,0.1508558988571167,0.8491441011428833
0.9625159933230057,0.0374840066769943,0.9969424605369568,0.003057553432881832
0.2530324647070299,0.7469675352929701,0.3894084692001343,0.6105915307998657
0.28385600497250973,0.7161439950274903,0.5518921613693237,0.44810786843299866
0.0699014786717087,0.9300985213282913,0.004558086395263672,0.9954419136047363
0.017073804387106484,0.9829261956128935,0.0006296038627624512,0.9993703961372375
0.28165250262075037,0.7183474973792496,0.4827222228050232,0.5172777771949768
0.9741853419058851,0.025814658094114925,0.9988312721252441,0.0011687546502798796
0.977094315945281,0.02290568405471902,0.9993289113044739,0.0006711118621751666
0.148118408817135,0.851881591182865,0.07964116334915161,0.9203588366508484
0.18078972072050392,0.8192102792794961,0.09009963274002075,0.9099003672599792
0.016286989924560458,0.9837130100754395,0.0009248256683349609,0.999075174331665
0.017416820232754926,0.9825831797672451,0.0010917186737060547,0.998908281326294
0.018637604288431864,0.9813623957115681,0.0001888871192932129,0.9998111128807068
0.9838248571529989,0.01617514284700102,0.9998326301574707,0.00016738248814363033
0.022048539910575093,0.9779514600894249,0.0006978511810302734,0.9993021488189697
0.9828215478271667,0.01717845217283335,0.9993640780448914,0.0006359320832416415
0.10557568362700742,0.8944243163729926,0.05844283103942871,0.9415571689605713
0.982828680816356,0.017171319183643962,0.9999106526374817,8.934967627283186e-05
0.98951803034933,0.010481969650670088,0.9999789595603943,2.102927101077512e-05
0.9789206525265683,0.021079347473431695,0.9992621541023254,0.0007378401351161301
0.057742323056661715,0.9422576769433383,0.02473539113998413,0.9752646088600159
0.9128182585550725,0.08718174144492749,0.8279470205307007,0.17205297946929932
0.0131814477802209,0.9868185522197791,0.0003032684326171875,0.9996967315673828
0.1813294490823869,0.8186705509176131,0.18995726108551025,0.8100427389144897
0.9861835280860078,0.013816471913992203,0.9999610781669617,3.889344588969834e-05
0.31747942144426566,0.6825205785557343,0.11276799440383911,0.8872320055961609
0.020258308701803007,0.979741691298197,0.0014168024063110352,0.998583197593689
0.9798167046210816,0.020183295378918335,0.9990179538726807,0.0009820350678637624
0.7811244306299655,0.2188755693700345,0.6022517681121826,0.39774826169013977
0.943001078855492,0.056998921144507955,0.9963487982749939,0.0036511975340545177
0.17461034491030047,0.8253896550896995,0.09015846252441406,0.9098415374755859
0.013481939403171328,0.9865180605968287,0.0006538033485412598,0.9993461966514587
0.9589425428001799,0.04105745719982009,0.9959219098091125,0.004078068304806948
0.9710992790289685,0.028900720971031458,0.9988399147987366,0.0011600885773077607
0.20608338605615428,0.7939166139438457,0.30678826570510864,0.6932117342948914
0.2013845100096906,0.7986154899903094,0.08067852258682251,0.9193214774131775
0.02163980677300792,0.9783601932269921,0.00035750865936279297,0.9996424913406372
0.0425316682671375,0.9574683317328625,0.0014197826385498047,0.9985802173614502
0.014682257229881146,0.9853177427701189,0.00019592046737670898,0.9998040795326233
0.9573507139992418,0.0426492860007582,0.9997133612632751,0.00028661268879659474
0.037556232022429525,0.9624437679775705,0.0006002187728881836,0.9993997812271118
0.9863276031352518,0.013672396864748172,0.999832034111023,0.00016795226838439703
0.019556043870727735,0.9804439561292723,0.0009696483612060547,0.999030351638794
0.41089316834259426,0.5891068316574057,0.49149495363235474,0.5085050463676453
0.32968296021664256,0.6703170397833574,0.32128793001174927,0.6787120699882507
0.9751502951938958,0.024849704806104107,0.9985846281051636,0.0014153732918202877
0.13285284037876222,0.8671471596212378,0.04013794660568237,0.9598620533943176
0.9618464402315459,0.0381535597684541,0.9993249773979187,0.0006749944295734167
0.018144154734436757,0.9818558452655632,0.0005952119827270508,0.999404788017273
0.022519517336546002,0.977480482663454,0.0005266070365905762,0.9994733929634094
0.28161804037255256,0.7183819596274474,0.1814790964126587,0.8185209035873413
0.9837082146426772,0.0162917853573228,0.99952232837677,0.0004776466521434486
0.9808496421631616,0.0191503578368384,0.9995387196540833,0.00046128322719596326
0.9884146304050687,0.011585369594931276,0.9999790191650391,2.1000934793846682e-05
0.025523616679989147,0.9744763833200109,0.00043898820877075195,0.9995610117912292
0.1704023197631136,0.8295976802368864,0.1280764937400818,0.8719235062599182
0.9868445441227677,0.013155455877232276,0.9998372793197632,0.0001627469464438036
0.9661784163647099,0.03382158363529009,0.9993796944618225,0.0006203321390785277
0.23666514426752472,0.7633348557324753,0.26928645372390747,0.7307135462760925
0.09658204663452763,0.9034179533654724,0.041846513748168945,0.958153486251831
0.8846437633232273,0.11535623667677276,0.9661939144134521,0.033806074410676956
0.24645783281819467,0.7535421671818053,0.3382934331893921,0.6617065668106079
0.5831642276822214,0.4168357723177786,0.16531187295913696,0.834688127040863
0.28492336088207415,0.7150766391179258,0.3425065279006958,0.6574934720993042
0.9829403390650804,0.01705966093491962,0.9990335702896118,0.0009664269164204597
0.022529484160012214,0.9774705158399878,0.000723421573638916,0.9992765784263611
0.04613757475828417,0.9538624252417158,0.000586390495300293,0.9994136095046997
0.8669945935874908,0.13300540641250927,0.9220808744430542,0.07791910320520401
0.018300462998377065,0.9816995370016229,0.00038313865661621094,0.9996168613433838
0.1394441762738784,0.8605558237261216,0.12991011142730713,0.8700898885726929
0.9883585694921901,0.011641430507809851,0.9997142553329468,0.00028576984186656773
0.09599180674812047,0.9040081932518795,0.07304644584655762,0.9269535541534424
0.018029420673021157,0.9819705793269788,0.0007924437522888184,0.9992075562477112
0.09089053478886755,0.9091094652111325,0.08311575651168823,0.9168842434883118
0.1392836786230861,0.8607163213769139,0.033700525760650635,0.9662994742393494
0.022454513123025044,0.977545486876975,0.00017058849334716797,0.9998294115066528
0.2352164643658431,0.7647835356341569,0.24955105781555176,0.7504489421844482
0.9869887749644265,0.01301122503557355,0.9999209046363831,7.90783014963381e-05
0.28961850119611376,0.7103814988038862,0.24297505617141724,0.7570249438285828
0.4903729199801454,0.5096270800198546,0.36826711893081665,0.6317328810691833
0.2104885478101648,0.7895114521898352,0.09257781505584717,0.9074221849441528
0.9846879733346754,0.01531202666532464,0.9996271133422852,0.0003728985320776701
0.021264235763910677,0.9787357642360893,0.0005396008491516113,0.9994603991508484
0.31746062707748923,0.6825393729225108,0.6514909863471985,0.3485090136528015
0.15082356163133526,0.8491764383686647,0.0461350679397583,0.9538649320602417
0.9848842820582879,0.015115717941712034,0.999474287033081,0.0005257145967334509
0.7184692879578218,0.28153071204217817,0.8920786380767822,0.10792139172554016
0.9693587002347537,0.030641299765246276,0.9985867142677307,0.0014132794458419085
0.967667673287399,0.03233232671260099,0.9991024136543274,0.0008975770324468613
0.9823516296809829,0.01764837031901711,0.9988793134689331,0.001120681525208056
0.21413968836338393,0.7858603116366161,0.04754674434661865,0.9524532556533813
0.9227752686253845,0.07722473137461552,0.9936571717262268,0.006342824082821608
0.8513751880468414,0.14862481195315855,0.9944706559181213,0.005529351066797972
0.015322814594895928,0.9846771854051041,0.00047850608825683594,0.9995214939117432
0.9868998428180289,0.013100157181971064,0.9998046159744263,0.00019537529442459345
0.1581359638429033,0.8418640361570967,0.045610129833221436,0.9543898701667786
0.3012298451288644,0.6987701548711356,0.3718860149383545,0.6281139850616455
0.3198106417408606,0.6801893582591394,0.35159897804260254,0.6484010219573975
0.015624882273314045,0.984375117726686,0.0008056759834289551,0.999194324016571
0.2135651753533362,0.7864348246466638,0.1673995852470398,0.8326004147529602
0.24649492970709241,0.7535050702929076,0.16998517513275146,0.8300148248672485
0.8358211144099946,0.1641788855900054,0.9216402173042297,0.07835980504751205
0.9799503840723033,0.020049615927696673,0.9997426271438599,0.000257358537055552
0.9062443627126042,0.0937556372873958,0.9891509413719177,0.01084903720766306
0.26988104957199155,0.7301189504280085,0.21859729290008545,0.7814027070999146
0.4595957864397554,0.5404042135602446,0.4915187358856201,0.5084812641143799
0.22148262140072417,0.7785173785992758,0.3345707058906555,0.6654292941093445
0.9878582867418466,0.012141713258153395,0.9998959898948669,0.0001040211136569269
0.28622233993619695,0.713777660063803,0.31288689374923706,0.6871131062507629
0.2949422772098398,0.7050577227901602,0.4419511556625366,0.5580488443374634
0.26091032623898547,0.7390896737610145,0.054988324642181396,0.9450116753578186
0.9863273656099565,0.013672634390043532,0.999904215335846,9.576348384143785e-05
0.42740269886057014,0.5725973011394299,0.5287636518478394,0.47123631834983826
0.9801531814685698,0.019846818531430204,0.9993830919265747,0.000616893928963691
0.06668287077606239,0.9333171292239376,0.00560307502746582,0.9943969249725342
0.024428608702416477,0.9755713912975835,0.0006222724914550781,0.9993777275085449
0.9904058618083962,0.009594138191603874,0.9998889565467834,0.0001110244556912221
0.022788325892491912,0.9772116741075081,0.0003756284713745117,0.9996243715286255
0.5505122734189041,0.449487726581096,0.5342403650283813,0.46575960516929626
0.8857390619113134,0.1142609380886866,0.997682511806488,0.0023174930829554796
0.15497541133674886,0.8450245886632511,0.06707310676574707,0.9329268932342529
0.9725786470888347,0.027421352911165344,0.999530553817749,0.00046941658365540206
0.027155001784796018,0.972844998215204,0.0008706450462341309,0.9991293549537659
0.9825361686607845,0.017463831339215453,0.999631404876709,0.00036862038541585207
0.6301749343716396,0.3698250656283604,0.5397021770477295,0.4602978527545929
0.02206161402744189,0.9779383859725581,0.0006717443466186523,0.9993282556533813
0.06440299636832625,0.9355970036316738,0.012365400791168213,0.9876345992088318
0.17497432570550142,0.8250256742944986,0.15701639652252197,0.842983603477478
0.9893318676963175,0.010668132303682484,0.9999789595603943,2.102927101077512e-05
0.7373078415138284,0.26269215848617156,0.9733793139457703,0.026620671153068542
0.32216154018655807,0.6778384598134419,0.5413360595703125,0.4586639702320099
0.03693755439800939,0.9630624456019906,0.0015218853950500488,0.99847811460495
0.28642284661192075,0.7135771533880793,0.09322208166122437,0.9067779183387756
0.06953771354702831,0.9304622864529717,0.0305023193359375,0.9694976806640625
0.16576611688892895,0.834233883111071,0.0738181471824646,0.9261818528175354
0.4413230665207155,0.5586769334792845,0.4131190776824951,0.5868809223175049
0.9866981340065911,0.013301865993408844,0.9997137188911438,0.0002862612309399992
0.1710901716113289,0.8289098283886711,0.11536526679992676,0.8846347332000732
0.13417938985544342,0.8658206101445566,0.08490580320358276,0.9150941967964172
0.027042148059112092,0.9729578519408879,0.0008946061134338379,0.9991053938865662
0.19828431092588716,0.8017156890741128,0.03671550750732422,0.9632844924926758
0.9001295137681928,0.0998704862318072,0.975282609462738,0.024717412889003754
0.2767688501288085,0.7232311498711915,0.3019629716873169,0.6980370283126831
0.016841512811035075,0.9831584871889649,0.00018256902694702148,0.999817430973053
0.02072400983331768,0.9792759901666823,0.0007054805755615234,0.9992945194244385
0.2511804613451043,0.7488195386548957,0.09575068950653076,0.9042493104934692
0.022733253388999453,0.9772667466110005,0.0017230510711669922,0.998276948928833
0.01524620360212714,0.9847537963978729,0.0006871223449707031,0.9993128776550293
0.8846063100995871,0.11539368990041293,0.9681435823440552,0.03185640648007393
0.46315944982912405,0.536840550170876,0.5187875032424927,0.4812124967575073
0.9907433481103503,0.00925665188964973,0.9999531507492065,4.68465659650974e-05
0.01686587494089753,0.9831341250591025,0.0009660720825195312,0.9990339279174805
0.025551543297477775,0.9744484567025222,0.0008599758148193359,0.9991400241851807
0.21782633063953438,0.7821736693604656,0.38481974601745605,0.615180253982544
0.021862983945763137,0.9781370160542369,9.417533874511719e-05,0.9999058246612549
0.21205685420766984,0.7879431457923302,0.154282808303833,0.845717191696167
0.02895821887171457,0.9710417811282854,0.00019484758377075195,0.9998051524162292
0.016614036323490233,0.9833859636765098,0.00033414363861083984,0.9996658563613892
0.2013112149233549,0.7986887850766451,0.18671578168869019,0.8132842183113098
0.13767284249275913,0.8623271575072409,0.6004690527915955,0.39953094720840454
0.1025520604861484,0.8974479395138516,0.06372690200805664,0.9362730979919434
0.9846104459518129,0.01538955404818713,0.9993772506713867,0.0006227487465366721
0.776039518988162,0.22396048101183796,0.8347519040107727,0.1652480959892273
0.022395281329727013,0.977604718670273,0.0009001493453979492,0.999099850654602
0.12628238667464808,0.8737176133253519,0.04036778211593628,0.9596322178840637
0.014009301788025619,0.9859906982119744,0.0009121894836425781,0.9990878105163574
0.6730121792489212,0.32698782075107885,0.39498209953308105,0.605017900466919
0.013661367379425027,0.986338632620575,0.0004457831382751465,0.9995542168617249
0.13358042267955172,0.8664195773204483,0.025122642517089844,0.9748773574829102
0.2537502864429584,0.7462497135570416,0.12134325504302979,0.8786567449569702
0.06601119078806283,0.9339888092119372,0.0013401508331298828,0.9986598491668701
0.2048884151361564,0.7951115848638436,0.12373971939086914,0.8762602806091309
0.9480216905658515,0.05197830943414846,0.9994133710861206,0.0005866462597623467
0.10141257571622542,0.8985874242837746,0.050346434116363525,0.9496535658836365
0.9881687573892782,0.011831242610721791,0.9998975992202759,0.00010242049756925553
0.12809676844990336,0.8719032315500966,0.06016057729721069,0.9398394227027893
0.9787019493182525,0.021298050681747543,0.9996231198310852,0.0003768519381992519
0.9860865519270957,0.013913448072904254,0.9996859431266785,0.0003140407206956297
0.143659175497454,0.856340824502546,0.041456758975982666,0.9585432410240173
0.9824778989084385,0.01752210109156149,0.9905818700790405,0.009418157860636711
0.20585637304606663,0.7941436269539334,0.16319191455841064,0.8368080854415894
0.989614937311975,0.010385062688025018,0.9998425245285034,0.00015745562268421054
0.027080206188985545,0.9729197938110145,0.00035774707794189453,0.9996422529220581
0.2171596374444278,0.7828403625555722,0.41603511571884155,0.5839648842811584
0.10411580352867766,0.8958841964713223,0.04289466142654419,0.9571053385734558
0.979990960558796,0.020009039441204003,0.9996033906936646,0.0003965946671087295
0.018560358032743918,0.9814396419672561,0.00015115737915039062,0.9998488426208496
0.982310617818754,0.017689382181246067,0.9991180300712585,0.0008819909417070448
0.32753924600935236,0.6724607539906476,0.3026137351989746,0.6973862648010254
0.9850390229370872,0.014960977062912766,0.9998094439506531,0.0001905842509586364
0.43464730407549945,0.5653526959245005,0.5511054992675781,0.4488945007324219
0.959235852375804,0.040764147624196,0.9992579221725464,0.0007421011105179787
0.9276780878945149,0.07232191210548507,0.9301155209541321,0.06988447904586792
0.08809948533400058,0.9119005146659994,0.04458886384963989,0.9554111361503601
0.14547432101828162,0.8545256789817184,0.08309811353683472,0.9169018864631653
0.01835018046585013,0.9816498195341499,4.935264587402344e-05,0.999950647354126
0.02531125114980104,0.974688748850199,0.00012636184692382812,0.9998736381530762
0.17535482102052402,0.824645178979476,0.16981202363967896,0.830187976360321
0.9786854461599233,0.021314553840076744,0.9992157816886902,0.0007842450868338346
0.4461697427168341,0.5538302572831659,0.5522544384002686,0.44774556159973145
0.02152925728477917,0.9784707427152208,0.0006230473518371582,0.9993769526481628
0.01799842859708911,0.9820015714029109,7.009506225585938e-05,0.9999299049377441
0.157532476328209,0.842467523671791,0.10534673929214478,0.8946532607078552
0.6273388983054768,0.37266110169452316,0.6488512754440308,0.35114869475364685
0.07236026901830506,0.9276397309816949,0.020316898822784424,0.9796831011772156
0.9803232626034563,0.019676737396543756,0.9994094967842102,0.0005904739955440164
0.16168948778512526,0.8383105122148747,0.08007889986038208,0.9199211001396179
0.2599480203341392,0.7400519796658608,0.2339521050453186,0.7660478949546814
0.1291977976519273,0.8708022023480727,0.050646841526031494,0.9493531584739685
0.5029974844805132,0.4970025155194869,0.44067245721817017,0.5593275427818298
0.028329917950459138,0.9716700820495409,0.00126570463180542,0.9987342953681946
0.017833433996425674,0.9821665660035743,0.00026684999465942383,0.9997331500053406
0.9108297969622172,0.08917020303778282,0.9947425723075867,0.005257442127913237
0.018635598917479013,0.981364401082521,9.322166442871094e-05,0.9999067783355713
0.20019529295720795,0.799804707042792,0.15336883068084717,0.8466311693191528
0.8800375570085965,0.11996244299140342,0.90594881772995,0.09405118227005005
0.9089480674544005,0.09105193254559951,0.9812660217285156,0.018733948469161987
0.05859310944594587,0.9414068905540541,0.0024293065071105957,0.9975706934928894
0.3757626950728522,0.6242373049271478,0.3692493438720703,0.6307506561279297
0.03832158169127464,0.9616784183087254,0.00115889310836792,0.9988411068916321
0.01817698702178383,0.9818230129782162,0.00048422813415527344,0.9995157718658447
0.1362031734585777,0.8637968265414223,0.04681020975112915,0.9531897902488708
0.2141516625323726,0.7858483374676274,0.15886586904525757,0.8411341309547424
0.34377388967858913,0.6562261103214109,0.761787474155426,0.23821251094341278
0.1456212087208505,0.8543787912791495,0.011057257652282715,0.9889427423477173
0.04837848937155431,0.9516215106284457,0.005408883094787598,0.9945911169052124
0.18839869319099523,0.8116013068090048,0.24392759799957275,0.7560724020004272
0.9901228471735894,0.009877152826410586,0.9997624158859253,0.00023758294992148876
0.19232063679194655,0.8076793632080534,0.16595017910003662,0.8340498208999634
